"pressurethreathash","specieshash","pressurecode","rankingcode","quality","location","sources"
"ee77ba965222a0f8c14a139a2fcc9bdd","f0667fb625268d8028a4161dd020592e","F03.02.05","L",3,"4","Degel, H., Petersen, I.K., Holm, T.E., Kahlert, J. (2010). Fugle som bifangst i garnfiskeriet. Estimat af utilsigtet bifangst af havfugle i garnfiskeriet i området omkring Ærø DTU Aqua-rapport nr. 227-2010. Charlottenlund. Institut for Akvatiske Ressourcer, Danmarks Tekniske Universitet, 56 p."
"5f3aafac465b0a50f2525beb883245bb","f0667fb625268d8028a4161dd020592e","J03.01","M",2,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"c74e1fa95e13a33c5d6d02053159c38c","0a18dee257afc6e80080b75fe1887120","F03.01","L",3,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"8207ef32894be42084885087945163fc","0a18dee257afc6e80080b75fe1887120","F03.02.05","L",2,"4","Degel, H., Petersen, I.K., Holm, T.E., Kahlert, J. (2010). Fugle som bifangst i garnfiskeriet. Estimat af utilsigtet bifangst af havfugle i garnfiskeriet i området omkring Ærø DTU Aqua-rapport nr. 227-2010. Charlottenlund. Institut for Akvatiske Ressourcer, Danmarks Tekniske Universitet, 56 p."
"2d6e77d2fd583dbe2e5061541872f5bf","0a18dee257afc6e80080b75fe1887120","G01","M",2,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"5994fc2326a11e59b0fdcc1bc99f0ce2","260d18c133927234a6dba178a7911701","M02.01","M",2,"2","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"99c9ba171a438970d040549776060b0d","3f52dfaac68dc83a68cf35c91af8ce6e","K03.04","M",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"aabfaf2c752fa4bd581c4e8013338ef3","3f52dfaac68dc83a68cf35c91af8ce6e","G05","L",2,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"23a8f157952b985dbad253f0a600ac83","e20e831b9661ead6637eceace8e15780","H03.01","L",3,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"c1d27fb5f39b3bb7e6da0fb204c82f14","e20e831b9661ead6637eceace8e15780","J03.01","L",2,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"19edcf253ba136ac8719b8ab872388d0","e20e831b9661ead6637eceace8e15780","G01","M",3,"4","Pihl, S., Clausen, P., Petersen, I.K., Nielsen, R.D., Laursen, K., Bregnballe, T., Holm, T.E. & Søgaard, B. (2013): Fugle 2004-2011. NOVANA. Aarhus Universitet, DCE - Nationalt Center for Miljø og Energi. - Videnskabelig rapport fra DCE nr. 49. 188 s."
"45f6faa1753287515d4285f24347d235","6023c554047bf7f6908917c410b1283c","F03.02","M",3,"3","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"81a1f77e744084b4f2d3d83c7730bf8a","6023c554047bf7f6908917c410b1283c","F05.03","M",3,"4","Grell, M.B. (1998): Fuglenes Danmark. G.E.C. Gads Forlag"
"a22bea94a32738ac6c8d55c8d700409d","b1d59f1ad1af67d2cdb97253ca4ea4a8","G01","M",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"f1db6a762380febe19e6be4d552e6120","b1d59f1ad1af67d2cdb97253ca4ea4a8","H01","L",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"8a56b319858a8f2121c254e8e2295a19","b1d59f1ad1af67d2cdb97253ca4ea4a8","F05.05","L",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"18b1fcbcdb14f16986d672d37ea5f2ca","f71440b23173790dc5bceaa44e5609c6","B02.02","L",2,"4","No reference"
"6983662ce05f0718928cde12843360d2","f71440b23173790dc5bceaa44e5609c6","D02.01","L",2,"4","No reference"
"d2e2f11eed3bb3e03d46f0189ba21cfb","f71440b23173790dc5bceaa44e5609c6","F05","L",2,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"675cff58f8d3fc7751aff73bfd3d5c13","c81a2b18b4ebbc8a95986102f0fb0f1c","G01","M",3,"4","Grell, M.B. (1998): Fuglenes Danmark. G.E.C. Gads Forlag"
"504b7113fcee7a9752559a72991afd56","65a3fb30b67f33b11e90497aa6016754","X","",,"",""
"298e407f6ee212122510fbd81d959cdf","5a7761c6e68b5bf0f9d0db2a8cc9dd94","G01","L",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"b667de9e88789675660979107d63db36","5a7761c6e68b5bf0f9d0db2a8cc9dd94","G02.09","M",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"b02eabcf13557783bf700bd165a65f27","5a7761c6e68b5bf0f9d0db2a8cc9dd94","F05","L",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"eef4bb95acac8a342cbc3ff20cca618a","85f1abb439b47d5f8d7e034e0ce264b4","U","M",3,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"044afec3bbc88d8ff82949ce7650e53a","b049e2aff79f7930ec6ab86f2d565ac7","U","",,"",""
"9b69d2daa365b120fbacf9ce31c64e94","cfd9a20d99da7539b63e55c663a10b83","J03.01","H",2,"4","Hagemeier W.J.M. & Blair, M.J. (1997): The EBCC Atlas of European Breeding Birds: Their Distribution and Abundance. - T. & A.D. Poyser, London 903 p."
"31843f17fcb993ef2d445d8a567db898","71d5cc8cb5876fffd9a3a37966ee3468","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"78b574d8c864f8d524b38e049d98dc02","71d5cc8cb5876fffd9a3a37966ee3468","E01.03","L",2,"4","Working group on status and numbers of Estonian birds."
"f29ede6c5bf1670f9b1ad96f86d68db8","71d5cc8cb5876fffd9a3a37966ee3468","M01.02","M",2,"2","Working group on status and numbers of Estonian birds."
"e59dade6dafdc76e5032835cb52ff9a3","22cda633c8b27c8beb84d8c6326adc60","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"cec83812db2ed7dfb3aa7613ec37d44f","22cda633c8b27c8beb84d8c6326adc60","B02.04","L",2,"4","Working group on status and numbers of Estonian birds."
"b6538c27dbb1df16dd856e7112690079","533aff12df54cec8aa2b05f3ffa8fdee","A02.01","L",2,"4","Working group on status and numbers of Estonian birds."
"ab2b67cea0affc21684adfa577845374","533aff12df54cec8aa2b05f3ffa8fdee","A02.03","L",2,"4","Working group on status and numbers of Estonian birds."
"6d2ad6cafd3670b0e177ae950598a2d9","533aff12df54cec8aa2b05f3ffa8fdee","A04.03","L",2,"4","Working group on status and numbers of Estonian birds."
"aa59c57155f327f3d55d2cfea5d809cb","533aff12df54cec8aa2b05f3ffa8fdee","A10.01","L",2,"4","Working group on status and numbers of Estonian birds."
"6ef931e9e8dfadd4cb2f89310eee20b4","533aff12df54cec8aa2b05f3ffa8fdee","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"559af0c84fd003c89c41dd71e3068dd9","533aff12df54cec8aa2b05f3ffa8fdee","D03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"849929da20db77781d8c57699950497e","533aff12df54cec8aa2b05f3ffa8fdee","D01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"b3381e031280f354fa3302d88710b6a0","533aff12df54cec8aa2b05f3ffa8fdee","K03.04","L",2,"4","Working group on status and numbers of Estonian birds."
"f502830a0a480ea538dc3a7378e36e66","533aff12df54cec8aa2b05f3ffa8fdee","C01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"7e708db91d5d8d8d8f61dcfff89479d4","533aff12df54cec8aa2b05f3ffa8fdee","G01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"7960b57267106656e8c6484e2a5572f6","533aff12df54cec8aa2b05f3ffa8fdee","U","L",2,"4","Working group on status and numbers of Estonian birds."
"7680102f882587c0275c3e7abf024844","a0bd5bcb690a66c22b58a0cede5b5701","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"719a4c999696a115f83f78b9a9affe63","a0bd5bcb690a66c22b58a0cede5b5701","D01.05","L",2,"4","Working group on status and numbers of Estonian birds."
"f643b64702f4f98394dda4ffddbadf76","a0bd5bcb690a66c22b58a0cede5b5701","D03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"5e2435478a5fda404e970a7353120371","a0bd5bcb690a66c22b58a0cede5b5701","H03.01","M",2,"4","Working group on status and numbers of Estonian birds."
"144441739aa41dfeaa71217c3d31f7d7","245e12f60bdf9b0a7c84aaac8d71d980","E01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"ef2e252f6fa65ee5fa224ef2d6cdebd5","245e12f60bdf9b0a7c84aaac8d71d980","K03.04","L",2,"4","Working group on status and numbers of Estonian birds."
"ccdbb89c7f060f9a5610d173b18e289b","36b338eb784e360557e696a3f6f68db6","A02.01","L",2,"4","Working group on status and numbers of Estonian birds."
"17054c2e7d41e6b3d39e8e9c39093020","36b338eb784e360557e696a3f6f68db6","A02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"6387c20859f069a7298f05f6b984dd42","36b338eb784e360557e696a3f6f68db6","A02.03","M",2,"4","Working group on status and numbers of Estonian birds."
"7f48d084d14fd874f8a326009c76b11a","36b338eb784e360557e696a3f6f68db6","A03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"b458b382f6377b1332f546e52f312e43","36b338eb784e360557e696a3f6f68db6","A04.03","M",2,"4","Working group on status and numbers of Estonian birds."
"29208d74669e6b41edb153e7228baa5d","36b338eb784e360557e696a3f6f68db6","K03.04","M",2,"4","Working group on status and numbers of Estonian birds."
"72d787c511137117e5d2fae0c5a1c155","36b338eb784e360557e696a3f6f68db6","F03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"1e9dc085a163145aae43617af3034202","6163a7761907a88823ef4c150dbaeb41","A02.01","L",2,"4","Working group on status and numbers of Estonian birds."
"4a43d137dd09f42f0170596d1c96aba2","6163a7761907a88823ef4c150dbaeb41","A02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"108de2ca4c10e739e4880fb305eeb35e","6163a7761907a88823ef4c150dbaeb41","A02.03","M",2,"4","Working group on status and numbers of Estonian birds."
"9c36d4ab89015eefda9441b6ca2e93fd","6163a7761907a88823ef4c150dbaeb41","A03.03","M",2,"4","Working group on status and numbers of Estonian birds."
"feef935b9f0cdbf1611562e0b37613e7","6163a7761907a88823ef4c150dbaeb41","A04.03","M",2,"4","Working group on status and numbers of Estonian birds."
"d2f9c6ee0ea0c766156532a56557f2bb","6163a7761907a88823ef4c150dbaeb41","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"f31e2529abc445ce1ca1442a1a2068f1","6163a7761907a88823ef4c150dbaeb41","D03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"055644f4b16ab2f16aef0ecb4ab89b50","6163a7761907a88823ef4c150dbaeb41","H03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"2f93e9f3ddcba6ca938e1ef18afaca3e","6163a7761907a88823ef4c150dbaeb41","K03.04","M",2,"4","Working group on status and numbers of Estonian birds."
"47efeffc505128fefa845ed92fc0d044","ad43d0c84c16a466b4e66570af9aa9c8","A03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"5f8fe33a52086f0a5d7e18de9c01366d","ad43d0c84c16a466b4e66570af9aa9c8","A03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"aa5823db26afd1696e0ddd1ec73f28d1","ad43d0c84c16a466b4e66570af9aa9c8","A04.01","L",2,"4","Working group on status and numbers of Estonian birds."
"c2d97a16d4d9f615b4ee87193ca1ec27","ad43d0c84c16a466b4e66570af9aa9c8","A04.03","L",2,"4","Working group on status and numbers of Estonian birds."
"f47142a4862a5a8651b5ac38884c1085","ad43d0c84c16a466b4e66570af9aa9c8","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"e2d3ba9c258e00ed088317a4ee64f204","ad43d0c84c16a466b4e66570af9aa9c8","F03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"51e2ff7501dae7c291d8297a5f97e88a","751373b1f7e520edb1e4e806a6fd41dd","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"49d8eb87e8584f68a678a41235f06b0c","751373b1f7e520edb1e4e806a6fd41dd","D01.05","L",2,"4","Working group on status and numbers of Estonian birds."
"2ac850504b1230262d3aae780f2c8ef7","751373b1f7e520edb1e4e806a6fd41dd","F03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"c02510d1d1c47df7e6700f014cc8dab9","04116d1e7291c5038566d1426ea3f06b","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"22f60188bb6a3620a4657aedf149f940","04116d1e7291c5038566d1426ea3f06b","D01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"c4dcfb4921983dd4ef2b3693f2c72414","04116d1e7291c5038566d1426ea3f06b","F03.01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"9ebd00e459de2ef793b21a8f436ba033","d7b3541b7da1ba6504cb680914a3f7a0","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"77ac92dcec7a29f9a2c171354deecd36","d7b3541b7da1ba6504cb680914a3f7a0","C01.03","L",2,"4","Working group on status and numbers of Estonian birds."
"705ff5019fd22de40ad68e5a118dcd87","d7b3541b7da1ba6504cb680914a3f7a0","K03.04","L",2,"4","Working group on status and numbers of Estonian birds."
"4290cd5f405d9285be1e27be0d5afc18","d7b3541b7da1ba6504cb680914a3f7a0","G01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"910378d9e6c53bba2057072032e30a4a","d7b3541b7da1ba6504cb680914a3f7a0","F03.01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"c894f516a45eb611960e693fc82e683b","cb0948e3c3732eb8242168b7acddd6b9","B02.02","M",2,"4","Working group on status and numbers of Estonian birds."
"5267aad0252bd8576d06f1b5d01a117a","cb0948e3c3732eb8242168b7acddd6b9","C01.03","L",2,"4","Working group on status and numbers of Estonian birds."
"cc0aa695bc104f25d98b8377a9d80ef1","cb0948e3c3732eb8242168b7acddd6b9","D01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"cf2dbaf6674c17d690436fdda332fadc","cb0948e3c3732eb8242168b7acddd6b9","E01.03","M",2,"4","Working group on status and numbers of Estonian birds."
"00b46370435fbb36143efd2200c9c0ec","cb0948e3c3732eb8242168b7acddd6b9","K03.04","L",2,"4","Working group on status and numbers of Estonian birds."
"a9c9f47db271e160ed11c1cd5681588a","cb0948e3c3732eb8242168b7acddd6b9","G01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"b7106e64e2b20df8eb192c794eb41e8b","cb0948e3c3732eb8242168b7acddd6b9","G01.03.02","L",2,"4","Working group on status and numbers of Estonian birds."
"6bc77d06a5d8f529135e4948d4f02e68","cb0948e3c3732eb8242168b7acddd6b9","F03.01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"4ff721e1f3f962f6d1b3d08fe516ded4","2a1f69340fa578d1147c2f30fd139c13","J02","L",2,"4","Working group on status and numbers of Estonian birds."
"6af047a36e06abb7c774ac3eaac61b86","2a1f69340fa578d1147c2f30fd139c13","G01.08","L",2,"4","Working group on status and numbers of Estonian birds."
"5952276025ca3a294010792ac81ed140","243bdfe467be91807c998f46d92d24f9","J02","L",2,"4","Working group on status and numbers of Estonian birds."
"028ca14a6c2dfb96d70a46aa4e700b33","243bdfe467be91807c998f46d92d24f9","G01.08","L",2,"4","Working group on status and numbers of Estonian birds."
"478c3fa2039085228f416dd565b5db9d","559649e52de87d2d56477d3f3258bedf","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"df5d1434f4f72c268f0ab1a0763f846a","559649e52de87d2d56477d3f3258bedf","D01.05","L",2,"4","Working group on status and numbers of Estonian birds."
"afaca9a3e8781daf4519cc22685ea339","559649e52de87d2d56477d3f3258bedf","D03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"812d14abc70bf5db9e5d481d47a2c6b4","559649e52de87d2d56477d3f3258bedf","F02.01","L",2,"4","Working group on status and numbers of Estonian birds."
"3b02aefc1d93ec1a10016f5eee504402","559649e52de87d2d56477d3f3258bedf","G05.07","M",2,"4","Working group on status and numbers of Estonian birds."
"8e1a98e09832230c836e8c13c1f09cd4","559649e52de87d2d56477d3f3258bedf","H03.01","M",2,"4","Working group on status and numbers of Estonian birds."
"a2f030b06b3b1d3e7690916596487f5f","559649e52de87d2d56477d3f3258bedf","K03.04","M",2,"4","Working group on status and numbers of Estonian birds."
"f03d8016058ca366cc7cf5f4c589b162","559649e52de87d2d56477d3f3258bedf","F03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"9ae278d345f55101f4d4ba023358638a","ef9a03832d9ec2cc06e2570cce04d0c8","L07","M",2,"4","Working group on status and numbers of Estonian birds."
"21614d86f4551bb3aa9277b56e339f27","ef9a03832d9ec2cc06e2570cce04d0c8","G05.07","L",2,"4","Working group on status and numbers of Estonian birds."
"693843ccb88120080f9e48899ad10e11","ef9a03832d9ec2cc06e2570cce04d0c8","K03.04","M",2,"4","Working group on status and numbers of Estonian birds."
"9d988a7fe3bbb5d385c6efd1930c73e8","ef9a03832d9ec2cc06e2570cce04d0c8","J01.01","L",2,"4","Working group on status and numbers of Estonian birds."
"a0e2dab90104a4df85b85ba057c1a3f3","ef9a03832d9ec2cc06e2570cce04d0c8","U","L",2,"4","Working group on status and numbers of Estonian birds."
"5dab1b3e94f1ecbfd156ba2264c3fa3b","ef9a03832d9ec2cc06e2570cce04d0c8","F04","M",2,"4","Working group on status and numbers of Estonian birds."
"20e7a9ad5bd91270ce9094f2ae594bd9","5461a7e9045b5703ffead4e149af900a","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"cccb793f6729d29416488fcd5c3e9b08","5461a7e9045b5703ffead4e149af900a","D01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"24204646ff1da3ef894bd5dc9d358284","5461a7e9045b5703ffead4e149af900a","E01.03","L",2,"4","Working group on status and numbers of Estonian birds."
"e622f1b0884202f598da5c495b222da2","5461a7e9045b5703ffead4e149af900a","K03.04","L",2,"4","Working group on status and numbers of Estonian birds."
"aa8fda8993febb01c8d2b196e132596a","5461a7e9045b5703ffead4e149af900a","G01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"11b1e115be6bb64ec1a65055d420f7d9","5461a7e9045b5703ffead4e149af900a","G01.03.02","L",2,"4","Working group on status and numbers of Estonian birds."
"de746ee8f72feca1cf91d1c7e6d1e6a9","a086a5f524fd4198aa12d226a5e9f5ba","X","H",2,"4","Working group on status and numbers of Estonian birds."
"2258294999fe81c7bf3576948d8ee688","37f73fbd59aa9ea501924c70d4931eba","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"72aeeb6dc9ca6a1975c2de0dc9d7a8e7","cdbf4645211b927e5e2f9d1c1be0dcb5","B02.02","L",2,"4","Working group on status and numbers of Estonian birds."
"3ea1c058073a79c4aae041132d5abbec","cdbf4645211b927e5e2f9d1c1be0dcb5","C03.03","L",2,"4","Working group on status and numbers of Estonian birds."
"fe19bd5da2940815a7b94fabd0725ed0","cdbf4645211b927e5e2f9d1c1be0dcb5","H03.01","L",2,"4","Working group on status and numbers of Estonian birds."
"a02a50781f302a14426f97d1ce11de43","cdbf4645211b927e5e2f9d1c1be0dcb5","F03.02.03","L",2,"4","Working group on status and numbers of Estonian birds."
"c668089d4619e4b31836ee6d085d2ecb","cdbf4645211b927e5e2f9d1c1be0dcb5","G01.02","L",2,"4","Working group on status and numbers of Estonian birds."
"4176de8a93d966a728d0c5d4ba01872b","cdbf4645211b927e5e2f9d1c1be0dcb5","G01.03.02","L",2,"4","Working group on status and numbers of Estonian birds."
"f4baa85a2c4506d7abfa62a8b48f2803","cdbf4645211b927e5e2f9d1c1be0dcb5","G05.11","L",2,"4","Working group on status and numbers of Estonian birds."
"64cd65c8ea0094764e7076e951a324ac","cdbf4645211b927e5e2f9d1c1be0dcb5","H07","M",2,"4","Working group on status and numbers of Estonian birds."
"f6a53b3dc1290aff9eab8968ac262c53","b1f442a13f60ff15473751e747da1ffa","A02.01","L",2,"4","Working group on status and numbers of Estonian birds."
